transaction_id,transaction_date,sender_account_id,sender_name,sender_country,receiver_account_id,receiver_name,receiver_country,amount,currency,channel,transaction_type,source_system
7d9b3dc1-8373-4ddf-8de3-96d1592c39f3,2026-07-24 10:28:20,ACC57197152,Anna Lopez,CY,ACC38553319,Marek Nowak,NL,6312.3,EUR,MOBILE,DEPOSIT,CARDS
e36507c5-30dd-44df-b100-8797b93f7c5a,2026-07-24 05:03:11,ACC72962895,Maria Lopez,PL,ACC20633503,John Dubois,NL,7972.66,USD,CASH,TRANSFER,CARDS
1a071c3c-3bbf-40a9-bcdd-9b117d47e5eb,2026-07-24 07:55:45,ACC41670798,Lukas Rossi,PL,ACC32462726,Piotr Lopez,FR,10219.91,PLN,CARD,TRANSFER,CORE_BANKING
df2f9866-3d7a-4625-9baf-7e88ef5797bb,2026-07-24 00:10:09,ACC64644684,Ivan Novak,CY,ACC19715480,Ivan Dubois,US,2756.41,EUR,MOBILE,DEPOSIT,MOBILE_APP
7bd1ece0-00d9-4a65-8278-7cc7d3483563,2026-07-24 10:16:42,ACC51701149,Sofia Novak,CY,ACC71303434,John Rossi,NL,8126.57,GBP,MOBILE,DEPOSIT,MOBILE_APP
e824d505-3b42-4ab9-9014-4d49a8a214ae,2026-07-24 05:45:30,ACC45351479,Ivan Petrov,CY,ACC24282218,Piotr Schmidt,AE,4775.02,USD,CARD,WITHDRAWAL,CORE_BANKING
8cf98c1b-8e3f-44b1-978b-d7962d9ccb4e,2026-07-24 19:26:19,ACC66691738,John Schmidt,FR,ACC13391969,Lukas Petrov,PL,3016.53,EUR,CARD,WITHDRAWAL,CORE_BANKING
1e450e97-90fd-490c-a527-1c3a03e156ee,2026-07-24 21:13:00,ACC56952151,Piotr Silva,DE,ACC89865081,Anna Dubois,CY,6974.65,PLN,MOBILE,TRANSFER,MOBILE_APP
9969b53e-c765-4c9f-b0c2-841a44debe7d,2026-07-24 03:07:01,ACC58399417,Anna Schmidt,CY,ACC78092370,Ivan Schmidt,PL,5506.12,PLN,CASH,TRANSFER,MOBILE_APP
7edef218-b0db-41ef-a6c3-955224474fed,2026-07-24 11:52:42,ACC46501299,Elena Novak,NL,ACC28268622,Nina Novak,DE,3353.24,EUR,CARD,WITHDRAWAL,CARDS
15aabdf7-acfe-48d1-996b-ecf96dc0d37c,2026-07-24 14:53:56,ACC91987136,Elena Muller,FR,ACC62733674,Elena Nowak,NL,1140.96,GBP,WIRE,WITHDRAWAL,CORE_BANKING
f06d000c-b308-4b52-b679-75533bfe9e43,2026-07-24 09:17:05,ACC72589932,Marek Kowalski,DE,ACC53302669,Nina Kowalski,RU,79.16,GBP,CASH,DEPOSIT,MOBILE_APP
85c44290-8966-4484-9ad2-b0ab5dd4987b,2026-07-24 15:57:12,ACC19023909,Elena Rossi,US,ACC61385847,Nina Kowalski,AE,384.69,USD,CASH,WITHDRAWAL,CARDS
3d3c0699-ced1-456d-8fed-7e8a87f2ba0d,2026-07-24 04:45:33,ACC63765180,Sofia Novak,AE,ACC88667527,Piotr Novak,PL,2096.43,EUR,CARD,DEPOSIT,CARDS
9a0ae914-2cc9-46e6-8135-98cad37c2aa2,2026-07-24 13:48:52,ACC53679307,Sofia Lopez,GB,ACC35119175,Ivan Dubois,NL,6108.97,GBP,CASH,DEPOSIT,CARDS
150804fa-0b52-4ff6-ab2f-118b574955a5,2026-07-24 08:07:49,ACC89134873,Piotr Petrov,LU,ACC77259613,Ivan Novak,CH,9362.27,GBP,WIRE,DEPOSIT,CORE_BANKING
e8be1a4d-5fe5-45b3-9369-83ed4b7f3a37,2026-07-24 02:30:23,ACC61735818,Marek Novak,PL,ACC37158762,Ivan Schmidt,RU,2428.45,PLN,CARD,DEPOSIT,CORE_BANKING
8f4742c9-bc9f-4265-9245-124239329b81,2026-07-24 18:06:54,ACC53298644,Amara Haidari,IR,ACC22919301,Ivan Novak,PL,6444.65,USD,CARD,TRANSFER,CORE_BANKING
9702a149-c895-4785-82b8-dcdf7f4fbe31,2026-07-24 05:08:48,ACC66135102,Nina Petrov,AE,ACC61500679,Lukas Petrov,LU,5373.44,USD,CARD,WITHDRAWAL,CARDS
d057675c-de41-48b0-b3e2-5dcd7fbbe1e8,2026-07-24 04:46:32.632192,ACC56662763,Sofia Nowak,IR,ACC18501586,Ivan Silva,NL,9593.05,EUR,WIRE,TRANSFER,CORE_BANKING
a652173e-a859-4c0e-83b6-29855300495f,2026-07-24 19:47:08,ACC53188224,Elena Muller,AE,ACC61401477,Elena Silva,PL,3973.16,GBP,CASH,DEPOSIT,CARDS
1524b02c-7cc9-4bbe-87fd-0f7e3972af39,2026-07-24 21:13:54,ACC78501420,Maria Kowalski,LU,ACC27709269,Ivan Silva,LU,5142.92,EUR,CASH,DEPOSIT,CARDS
c9fb41ce-2b5c-4f2a-8481-54dbe807237f,2026-07-24 11:38:08,ACC13416548,Maria Dubois,GB,ACC66178935,Lukas Silva,IR,7154.32,EUR,CARD,WITHDRAWAL,MOBILE_APP
f8fdb59c-0014-45e5-94b8-26b5d5ad2615,2026-07-24 01:09:19,ACC29607576,John Dubois,CH,ACC19581091,Ivan Nowak,DE,3481.01,USD,MOBILE,WITHDRAWAL,CORE_BANKING
e9175b54-306d-4fea-b885-a4eae98b78f9,2026-07-24 20:51:07,ACC82095327,Ivan Novak,GB,ACC38192821,Sofia Muller,CH,6272.94,USD,CARD,TRANSFER,CORE_BANKING
30b0f64b-7bdf-4ccf-a15d-f9c087e18465,2026-07-24 13:34:03,ACC84674816,John Lopez,CY,ACC85387867,Sofia Novak,CH,8527.34,GBP,CASH,DEPOSIT,CORE_BANKING
1485b0fa-b3a1-434d-8010-3fc65ea3800b,2026-07-24 13:18:00,ACC20447168,Ivan Dubois,CH,ACC39917031,Ivan Silva,US,6178.87,GBP,CASH,WITHDRAWAL,MOBILE_APP
ce38f00b-b750-4aa8-995d-355c68b248ce,2026-07-24 15:23:12,ACC30868105,Elena Rossi,FR,ACC22448136,Lukas Novak,US,3585.83,GBP,MOBILE,TRANSFER,MOBILE_APP
92146ca6-3aa9-490b-b760-bf6505f3801e,2026-07-24 00:25:37.403953,ACC18022882,Sofia Petrov,CH,ACC58072427,Marek Dubois,PL,9563.98,EUR,WIRE,TRANSFER,CORE_BANKING
ad0acdd6-f8ae-4070-aef4-456d8ee5157f,2026-07-24 02:59:12,ACC61002735,Marek Silva,US,ACC58412365,Anna Novak,PL,2828.35,GBP,CASH,WITHDRAWAL,CARDS
73835112-24f8-4ec3-b26f-fe0a96b2b86b,2026-07-24 15:10:27,ACC21983878,Elena Nowak,NL,ACC64649480,Maria Schmidt,US,6360.18,EUR,CARD,TRANSFER,CARDS
bd748d99-1aa8-4522-9841-bb3683473502,2026-07-24 01:04:00,ACC47706144,John Nowak,CY,ACC57973830,Nina Muller,DE,9407.61,EUR,CARD,DEPOSIT,CORE_BANKING
b4de2264-f85e-438d-8f87-e969b59ea971,2026-07-24 15:13:47,ACC58255231,Ivan Lopez,RU,ACC21406082,Anna Muller,RU,5717.4,GBP,CARD,DEPOSIT,MOBILE_APP
51753e46-8030-4fee-a34c-b3fd7f61338b,2026-07-24 17:11:34,ACC83989546,Marek Silva,NL,ACC90447099,Ivan Petrov,FR,2574.3,GBP,CASH,WITHDRAWAL,MOBILE_APP
42d0c57c-3390-4e32-926f-092377fb831b,2026-07-24 12:01:49,ACC41944441,Piotr Nowak,NL,ACC82374753,Marek Lopez,AE,762.59,PLN,CARD,WITHDRAWAL,CARDS
4bb66943-d24a-41bc-8cb1-8c78540f8769,2026-07-24 15:58:56,ACC98165507,Ivan Dubois,NL,ACC14510970,Nina Schmidt,CY,132.24,USD,CARD,DEPOSIT,CORE_BANKING
23a82ebc-d167-4f3e-bad2-0c64bf1f0567,2026-07-24 14:39:17,ACC77172238,Ivan Nowak,LU,ACC20796722,Nina Kowalski,CH,9899.25,GBP,MOBILE,TRANSFER,CORE_BANKING
8187671f-0806-4c7f-894d-bbf1cd568ca4,2026-07-24 02:29:53,ACC83765077,Piotr Schmidt,AE,ACC56720553,Sofia Dubois,NL,9652.98,USD,CASH,WITHDRAWAL,MOBILE_APP
87de186d-6939-4a4c-854b-3e3f0f8cc84c,2026-07-24 09:42:14,ACC17503932,Elena Lopez,CH,ACC57621071,Marek Petrov,NL,5613.07,GBP,MOBILE,DEPOSIT,CORE_BANKING
e8582cd4-a8a3-4a3c-a95e-762f9893ae3e,2026-07-24 12:00:04,ACC86890296,John Dubois,RU,ACC58258264,Elena Kowalski,RU,3184.39,EUR,CASH,WITHDRAWAL,CORE_BANKING
f7466a4b-d213-4924-b0eb-f11963628a03,2026-07-24 13:59:11,ACC66121095,Elena Petrov,US,ACC87535841,Sofia Muller,DE,9076.44,PLN,CASH,WITHDRAWAL,CARDS
b049166c-4e33-42eb-8663-5209175f8379,2026-07-24 02:23:29,ACC93794475,Nina Schmidt,IR,ACC53645651,Lukas Lopez,CY,1342.49,GBP,CASH,DEPOSIT,MOBILE_APP
5da6eb7a-b842-48f7-a0e9-1dfd254d00fb,2026-07-24 08:17:51,ACC20709497,Elena Novak,CH,ACC47308985,Maria Rossi,DE,8121.76,GBP,MOBILE,TRANSFER,MOBILE_APP
7c50c896-d1b3-43c4-b78e-cd9215953ac8,2026-07-24 05:05:51,ACC89131271,Lukas Rossi,CH,ACC52211967,Marek Muller,GB,7905.63,EUR,CARD,DEPOSIT,MOBILE_APP
d15f7305-2402-4e5a-bbb7-5fc6c6ed3c2b,2026-07-24 07:46:50,ACC32775593,Anna Dubois,CY,ACC99100953,Nina Rossi,FR,5377.1,USD,MOBILE,TRANSFER,CORE_BANKING
d0e34762-fe59-48f5-9906-0cc49ac73c2a,2026-07-24 14:09:25,ACC38829445,Elena Dubois,IR,ACC18397164,Nina Novak,CY,66.64,USD,MOBILE,WITHDRAWAL,CORE_BANKING
718dcb66-9f15-4321-8812-170e4fa1f5b6,2026-07-24 12:32:15,ACC63436070,Marek Novak,IR,ACC40839382,Maria Petrov,FR,8133.56,USD,CASH,WITHDRAWAL,MOBILE_APP
63767804-868c-4b98-a058-20d9227e15d9,2026-07-24 23:13:04,ACC58518659,Ivan Muller,FR,ACC36975128,Marek Muller,LU,1844.47,EUR,MOBILE,DEPOSIT,MOBILE_APP
55c3603b-25e1-4d78-9b66-7fcbbad64487,2026-07-24 11:21:48,ACC31288466,John Schmidt,CY,ACC26393556,Piotr Nowak,RU,9831.54,GBP,CARD,WITHDRAWAL,CORE_BANKING
8654a8d6-b620-4453-8751-6afe56942562,2026-07-24 18:06:51,ACC79696025,Piotr Novak,IR,ACC66975380,Anna Silva,AE,3869.8,USD,MOBILE,WITHDRAWAL,CORE_BANKING
7735fb69-3663-415a-87ca-4e231392b276,2026-07-24 02:41:46,ACC69741812,Anna Rossi,RU,ACC56630633,Anna Schmidt,CY,4757.41,GBP,MOBILE,TRANSFER,MOBILE_APP
26414dd2-04c6-40eb-a4a5-db4d8d8eab68,2026-07-24 16:24:47,ACC72372114,Nina Lopez,RU,ACC60867083,Sofia Kowalski,LU,2575.69,GBP,CARD,WITHDRAWAL,CORE_BANKING
945a7498-cb85-45c6-84ec-66ab0a14de60,2026-07-24 15:57:44,ACC41247296,Anna Petrov,PL,ACC76247126,Elena Rossi,CH,7640.08,GBP,CASH,WITHDRAWAL,CARDS
5cac7908-65e0-49a5-846c-ca1fe5bac9f1,2026-07-24 16:09:48,ACC87030477,Marek Schmidt,US,ACC63423225,Sofia Dubois,NL,8017.13,EUR,WIRE,DEPOSIT,CORE_BANKING
8b930979-86e4-4af2-a660-6a476113164f,2026-07-24 14:23:53,ACC69713250,Sofia Lopez,CY,ACC70436720,Lukas Petrov,DE,2862.68,EUR,CARD,DEPOSIT,CORE_BANKING
84900a93-d854-4e0b-9cce-c8622b80fa0a,2026-07-24 21:06:05,ACC27637794,Anna Dubois,US,ACC65767881,Marek Muller,DE,3843.75,GBP,MOBILE,TRANSFER,CARDS
49704f02-20b3-471e-ab53-45eada8eb2bd,2026-07-24 08:04:24,ACC57665946,Piotr Schmidt,CY,ACC60182714,Anna Kowalski,DE,43.02,PLN,CARD,DEPOSIT,MOBILE_APP
d656921f-bedd-4589-b523-379015ffa689,2026-07-24 05:36:58,ACC93851247,Marek Nowak,PL,ACC65144509,Sofia Muller,LU,1720.35,GBP,CASH,TRANSFER,MOBILE_APP
b820ef3d-d5bd-43b7-a722-7b3baed2d691,2026-07-24 15:56:17,ACC80339290,Ivan Lopez,DE,ACC58841557,Sofia Dubois,CH,10405.53,PLN,MOBILE,DEPOSIT,MOBILE_APP
4649d3c7-c67e-4263-aaba-b1f70cca7581,2026-07-24 18:17:40,ACC33461307,Maria Novak,IR,ACC79552316,Maria Rossi,IR,3659.59,EUR,WIRE,DEPOSIT,CORE_BANKING
c5ead981-4b3c-49e1-8e24-4a559c64ca99,2026-07-24 03:29:31,ACC86741644,Ivan Nowak,DE,ACC17315517,Sofia Kowalski,CH,540.18,EUR,MOBILE,DEPOSIT,MOBILE_APP
b160e10f-49e5-474d-a55a-b299b7737b29,2026-07-24 08:21:42,ACC56460773,Marek Dubois,NL,ACC25145751,John Silva,AE,2613.93,EUR,CARD,TRANSFER,CORE_BANKING
b0e5741d-e348-4d3e-be36-54fff0f30c15,2026-07-24 17:09:57,ACC85350823,Sofia Lopez,NL,ACC96926431,Anna Nowak,IR,282.26,GBP,CASH,TRANSFER,CORE_BANKING
b7c6bec5-0190-46c9-ae1f-fd08c81f6435,2026-07-24 08:57:46,ACC96011893,Lukas Dubois,US,ACC28026223,Sofia Nowak,LU,8253.72,PLN,MOBILE,WITHDRAWAL,CARDS
5dd29dc0-b790-4f62-b9d5-ed89d5f07216,2026-07-24 09:43:38,ACC47962005,Piotr Lopez,AE,ACC98575748,Maria Petrov,LU,8619.36,PLN,MOBILE,WITHDRAWAL,MOBILE_APP
5b4edb81-100d-45ef-aa30-ad18c4ee9515,2026-07-24 07:28:54,ACC94598956,John Dubois,CH,ACC98807116,Anna Schmidt,GB,7305.61,USD,CASH,TRANSFER,MOBILE_APP
36b14a52-ba47-48ed-bdeb-12d3fa9e4586,2026-07-24 15:02:07,ACC65079923,Ivan Lopez,LU,ACC18359252,Marek Schmidt,NL,7256.44,GBP,CASH,DEPOSIT,CARDS
69bf4152-7481-4784-847b-2a400b62bbc3,2026-07-24 09:52:34,ACC86710258,Sofia Novak,CY,ACC17069536,Marek Muller,CY,8676.45,EUR,CASH,TRANSFER,CARDS
7be064ae-7546-44e8-aaf5-765d0892d5d1,2026-07-24 15:24:21,ACC82383095,Elena Dubois,CH,ACC97225156,Sofia Nowak,CY,10126.52,PLN,WIRE,TRANSFER,CORE_BANKING
1d66aa65-9097-44ee-9312-efedf6fbd6ab,2026-07-24 02:08:18,ACC19976458,John Kowalski,CH,ACC28453800,Elena Novak,IR,5510.94,USD,WIRE,TRANSFER,MOBILE_APP
dd9ae440-7c63-4ae2-a544-272fa437741a,2026-07-24 19:38:05,ACC90206393,Maria Lopez,CH,ACC80257585,Ivan Dubois,US,1875.34,PLN,CARD,TRANSFER,CARDS
4b709dfa-bbdc-47fc-a10a-7ae91dae65f4,2026-07-24 22:08:56,ACC50998106,Piotr Silva,CH,ACC56802956,Maria Dubois,NL,8457.3,PLN,MOBILE,DEPOSIT,MOBILE_APP
34021f62-af45-42e0-a3e4-83dcf5f9c0fd,2026-07-24 17:05:37,ACC52980983,Elena Rossi,US,ACC65556767,John Lopez,NL,8001.87,USD,WIRE,WITHDRAWAL,MOBILE_APP
42a6ce54-06ca-407e-9771-e3a81104f488,2026-07-24 02:56:06,ACC97227356,John Novak,CH,ACC60903955,Lukas Schmidt,LU,6871.15,EUR,WIRE,DEPOSIT,CORE_BANKING
9e090f91-3ec2-4124-bb1f-ca34f360ae1c,2026-07-24 02:43:32,ACC53034742,Elena Rossi,GB,ACC16757958,Ivan Muller,CY,7894.99,PLN,CASH,TRANSFER,CORE_BANKING
20a5390f-faa1-4542-b5fc-3a42b95adb23,2026-07-24 01:08:02,ACC74287863,Lukas Silva,RU,ACC24490391,Maria Nowak,FR,657.45,EUR,MOBILE,DEPOSIT,CORE_BANKING
a562ee4e-49f6-4c7f-81e1-5af4463f815a,2026-07-24 02:52:37,ACC37272705,Marek Schmidt,US,ACC62443094,Nina Novak,GB,5378.47,PLN,CARD,TRANSFER,CORE_BANKING
a17ed6cb-5813-415f-bf56-7240c00c36cd,2026-07-24 23:03:18,ACC78444607,Elena Rossi,US,ACC96629889,Marek Muller,FR,1215.0,USD,MOBILE,TRANSFER,CORE_BANKING
ada2aa18-2ceb-4a1a-89ea-eb2a37f5e1de,2026-07-24 09:11:32,ACC74119726,Anna Novak,CH,ACC76001106,Anna Lopez,RU,9882.35,EUR,CARD,TRANSFER,MOBILE_APP
40040eca-47b6-40fc-8f41-66f819d11481,2026-07-24 01:36:46,ACC96574622,Lukas Rossi,CH,ACC24219637,John Novak,GB,5922.55,USD,CARD,WITHDRAWAL,CARDS
3cde212e-5fef-433a-97b2-b6d7280bd880,2026-07-24 19:52:09,ACC95100169,Marek Dubois,RU,ACC96965116,Sofia Kowalski,CY,3111.37,USD,WIRE,TRANSFER,CORE_BANKING
be60a4be-c55f-45fa-a7d5-dc1fd6cf7b5b,2026-07-24 05:29:46,ACC72937522,Maria Dubois,GB,ACC89379016,John Rossi,CY,4628.71,EUR,MOBILE,WITHDRAWAL,CARDS
45d1a72c-06b6-4b4b-8442-356c097789b5,2026-07-24 05:21:53,ACC42862209,Maria Lopez,FR,ACC71124923,Lukas Lopez,NL,275.98,PLN,CASH,WITHDRAWAL,CORE_BANKING
17dbfab1-cb91-442f-a4a7-23e6d87cb2fe,2026-07-24 11:25:24,ACC71694994,Ivan Rossi,CY,ACC57551594,Piotr Lopez,LU,10046.06,USD,CARD,WITHDRAWAL,MOBILE_APP
0f025daf-56da-49a5-a753-93e88b40d837,2026-07-24 16:00:37,ACC40365724,Piotr Lopez,PL,ACC30284415,Anna Novak,RU,4893.81,GBP,CASH,DEPOSIT,CORE_BANKING
32564d72-a589-4e85-b9ca-7ede4f641ff7,2026-07-24 05:56:49,ACC44130183,Maria Novak,LU,ACC54916840,Piotr Rossi,US,649.18,GBP,MOBILE,TRANSFER,CARDS
7b333f0c-ea46-4185-b288-8ca043129e92,2026-07-24 14:14:26,ACC88999206,Ivan Petrov,US,ACC13296743,Maria Novak,GB,4872.9,PLN,WIRE,TRANSFER,MOBILE_APP
774bad1d-9060-41dd-8fc0-24208c512e63,2026-07-24 05:11:01,ACC22485824,John Muller,CY,ACC65439545,Sofia Nowak,IR,7478.12,EUR,WIRE,DEPOSIT,CORE_BANKING
b4717d7a-4b65-42e7-a162-5e0557ee893a,2026-07-24 00:49:02,ACC27164449,Nina Lopez,DE,ACC28082355,Ivan Kowalski,AE,2573.66,USD,WIRE,TRANSFER,CARDS
9a07b7cd-5389-4376-b7e5-c2439bd669f4,2026-07-24 08:28:10,ACC12674689,Ivan Nowak,PL,ACC54524582,Nina Muller,DE,6325.43,GBP,CARD,WITHDRAWAL,CORE_BANKING
9cd6c101-ee30-4110-8468-a398727232d6,2026-07-24 14:40:18,ACC91692326,Lukas Kowalski,CH,ACC54492381,Elena Kowalski,IR,1527.58,PLN,MOBILE,WITHDRAWAL,CORE_BANKING
2e9f9507-a3d8-4512-863c-77db1a6eeb4a,2026-07-24 06:58:35,ACC96134450,Viktor Orlenko,RU,ACC93747900,Nina Dubois,PL,353.44,GBP,CARD,DEPOSIT,MOBILE_APP
c225cae3-2ec0-4dd0-a9d3-ad2ac528e2d1,2026-07-24 20:16:40,ACC53524491,John Muller,PL,ACC52339391,Lukas Dubois,FR,2321.57,USD,MOBILE,TRANSFER,MOBILE_APP
f2256eaa-6b2c-41f8-83b6-2aa83b799e51,2026-07-24 13:19:22,ACC66900650,Elena Silva,IR,ACC59970552,Sofia Silva,GB,1947.42,PLN,CARD,DEPOSIT,CORE_BANKING
e70b24f3-777f-41e9-8244-54d08fdac1e2,2026-07-24 14:35:05,ACC85405783,Elena Rossi,CY,ACC48735464,Anna Silva,CY,556.13,PLN,MOBILE,DEPOSIT,MOBILE_APP
479d9568-797f-4efb-9a04-a9712ff6e99b,2026-07-24 15:57:10,ACC60969286,Sofia Lopez,PL,ACC27536261,Maria Nowak,FR,1919.61,PLN,CASH,TRANSFER,CORE_BANKING
acbbb65b-b2de-4353-bdb1-36c540623588,2026-07-24 03:08:20,ACC25567455,Maria Lopez,AE,ACC17385816,Piotr Petrov,FR,9710.1,EUR,CARD,DEPOSIT,CORE_BANKING
2685d96f-d845-4024-948f-e53be3207b0d,2026-07-24 03:38:02,ACC15294153,Piotr Rossi,RU,ACC51970837,Lukas Novak,FR,8542.11,EUR,WIRE,TRANSFER,MOBILE_APP
cef08832-876f-48d6-8bf1-3c1c29110496,2026-07-24 19:40:04,ACC30739712,Lukas Novak,LU,ACC92631441,Lukas Dubois,PL,4412.45,GBP,CARD,WITHDRAWAL,CARDS
5288af99-d49b-4670-b600-bc22dc601e73,2026-07-24 04:47:55,ACC41934639,Nina Rossi,PL,ACC33386929,Piotr Kowalski,DE,175.74,PLN,WIRE,DEPOSIT,CORE_BANKING
c868e210-a4b9-4ad8-89f6-99f4d327c43d,2026-07-24 15:37:47,ACC95918360,Lukas Dubois,FR,ACC64362516,John Rossi,DE,6029.23,PLN,MOBILE,TRANSFER,CARDS
6a29aecc-4d39-40b6-9e30-097a75e3b062,2026-07-24 04:08:38,ACC24883373,Piotr Lopez,LU,ACC80723898,Piotr Kowalski,NL,3637.41,PLN,WIRE,TRANSFER,CORE_BANKING
16bf5394-850f-4a8b-9829-a1dc0672be35,2026-07-24 23:40:08,ACC33865616,Ivan Schmidt,IR,ACC95480242,Sofia Novak,US,10239.88,PLN,CASH,DEPOSIT,MOBILE_APP
c697590f-7c04-4422-a487-39c72f46f678,2026-07-24 18:56:35,ACC55343466,Lukas Petrov,US,ACC75790669,Sofia Muller,DE,6269.96,PLN,WIRE,TRANSFER,CORE_BANKING
3a184341-2591-4e0c-af3e-1b6a90b46103,2026-07-24 15:15:48,ACC85863473,Ivan Rossi,GB,ACC37415205,Sofia Muller,GB,6909.27,PLN,CARD,DEPOSIT,MOBILE_APP
872536ec-6726-4bad-9f81-6691d23e8920,2026-07-24 02:10:52,ACC65783806,Maria Nowak,NL,ACC55659873,Nina Petrov,US,1676.68,GBP,MOBILE,WITHDRAWAL,CORE_BANKING
f6d2ee1f-6746-4932-85ed-f09284664389,2026-07-24 20:41:38,ACC83330690,Marek Nowak,FR,ACC12240013,Nina Novak,PL,4430.65,GBP,CARD,TRANSFER,CORE_BANKING
f7b60dd4-881b-4cf1-877a-17565d800835,2026-07-24 01:09:19,ACC34156684,Marek Silva,US,ACC61335545,Maria Silva,CH,3028.71,EUR,CARD,DEPOSIT,CARDS
1b2c597a-4acb-4364-9672-456e183dbdc7,2026-07-24 20:55:41,ACC49625201,John Silva,GB,ACC11086890,Nina Kowalski,AE,3120.74,PLN,MOBILE,TRANSFER,MOBILE_APP
a17ed6cb-5813-415f-bf56-7240c00c36cd,2026-07-24 23:03:18,ACC78444607,Elena Rossi,US,ACC96629889,Marek Muller,FR,1215.0,USD,MOBILE,TRANSFER,CORE_BANKING
2b384d97-4aaa-48a8-960d-6e852c2bf0b1,2026-07-24 12:57:16,ACC60388958,Lukas Petrov,RU,ACC88634827,Lukas Novak,AE,5815.84,GBP,CARD,DEPOSIT,CORE_BANKING
5d61f873-eabe-436e-b7bd-8f1170402448,2026-07-24 18:02:22,ACC63747791,Ivan Kowalski,LU,ACC21819185,Sofia Dubois,US,3040.52,EUR,CASH,DEPOSIT,CORE_BANKING
f6338653-5267-487a-91c2-bdf778123b57,2026-07-24 02:44:40,ACC83863413,Anna Kowalski,RU,ACC82556484,John Novak,NL,4664.01,USD,CASH,WITHDRAWAL,CARDS
f6591019-cfd5-40ac-9c8e-2230a3ded731,2026-07-24 05:43:05,ACC84087145,Anna Petrov,PL,ACC64830300,Maria Lopez,LU,2533.79,GBP,WIRE,TRANSFER,CARDS
0a7e943b-5bde-4956-84d3-f588b180d837,2026-07-24 10:17:36,ACC70939053,Anna Muller,GB,ACC93893865,Nina Muller,CH,7387.31,EUR,CARD,DEPOSIT,CORE_BANKING
167a4332-ab63-456f-8288-c2af5a9df93c,2026-07-24 00:47:52,ACC29012298,Anna Schmidt,US,ACC19735027,Sofia Silva,AE,1568.02,EUR,MOBILE,WITHDRAWAL,CARDS
dac09b65-5310-4459-be0f-561fc34786db,2026-07-24 12:17:25,ACC75581613,Maria Nowak,DE,ACC57268285,Marek Petrov,IR,2716.78,PLN,CARD,DEPOSIT,MOBILE_APP
86938383-764b-4cfc-9d59-ad55e83cd777,2026-07-24 22:54:07,ACC61028283,Marek Muller,PL,ACC86849080,Anna Muller,PL,7578.0,PLN,MOBILE,WITHDRAWAL,CORE_BANKING
c425762f-1956-4857-ba98-ab686fab7610,2026-07-24 02:01:03,ACC79538491,Marek Dubois,DE,ACC31738837,Sofia Muller,US,8732.98,GBP,WIRE,WITHDRAWAL,CORE_BANKING
4788cbf9-2b53-469e-b8e3-488c2fce57d5,2026-07-24 13:29:31,ACC96911784,Sofia Kowalski,CH,ACC75793759,Anna Silva,US,742.67,PLN,CARD,WITHDRAWAL,CORE_BANKING
89b07e3d-dfce-44f1-b640-47c0e4d17159,2026-07-24 22:30:16,ACC76845536,Ivan Dubois,RU,ACC50546385,Maria Muller,RU,6716.63,PLN,MOBILE,WITHDRAWAL,CORE_BANKING
2e1a8d9c-2930-438c-a619-9d73984e76ad,2026-07-24 22:21:21,ACC16986408,Marek Silva,RU,ACC10710096,Anna Petrov,LU,7325.16,PLN,WIRE,TRANSFER,CARDS
670394b8-7709-42e0-a204-234a25edfa77,2026-07-24 04:41:20,ACC54499873,Anna Kowalski,LU,ACC16796477,Marek Lopez,CH,983.94,PLN,CASH,TRANSFER,CARDS
3af96e0f-9c33-426c-9d29-fb5b41183b7b,2026-07-24 08:35:03,ACC20952896,Sofia Muller,PL,ACC52773159,Anna Rossi,DE,4067.02,USD,WIRE,WITHDRAWAL,CARDS
e83f8a31-f822-49f5-84d2-8c9336feeed1,2026-07-24 04:10:58,ACC87054398,Elena Silva,CY,ACC93446356,Nina Schmidt,PL,8012.11,GBP,WIRE,TRANSFER,CARDS
43cd8a76-49b4-4c86-9cbf-9c2903194ddf,2026-07-24 08:49:55,ACC89415412,Maria Muller,IR,ACC83357939,Elena Petrov,PL,4881.95,PLN,WIRE,TRANSFER,MOBILE_APP
85024e13-b369-4fb9-9a6f-7155d0893ec4,2026-07-24 11:12:32,ACC44870711,Marek Dubois,PL,ACC10012394,Ivan Petrov,US,3853.41,GBP,CASH,DEPOSIT,CORE_BANKING
f6a18d9e-ca0e-4d6e-80fb-2ee725fad2f1,2026-07-24 08:20:05,ACC87201917,Nina Kowalski,RU,ACC46173157,Nina Kowalski,DE,10100.83,PLN,CASH,WITHDRAWAL,CORE_BANKING
68abb31a-530c-4e40-a430-b0cb19178fdd,2026-07-24 07:37:24,ACC32629881,Nina Petrov,LU,ACC21816709,Marek Lopez,CH,7997.31,PLN,CASH,WITHDRAWAL,CARDS
7b79b927-aac9-46d8-93b7-6a6579b640db,2026-07-24 15:32:03,ACC38818707,Marek Dubois,GB,ACC69862640,Marek Kowalski,AE,1831.02,USD,MOBILE,WITHDRAWAL,CARDS
430dfe90-0229-4c49-9742-f80a6492eee9,2026-07-24 04:58:04,ACC68635481,Maria Rossi,DE,ACC85427317,Nina Rossi,NL,10247.02,USD,CASH,WITHDRAWAL,MOBILE_APP
f507bd43-5d95-4085-8b28-687605778d4e,2026-07-24 10:52:19,ACC66240084,Ivan Schmidt,AE,ACC39600202,Maria Muller,GB,7916.42,PLN,CASH,TRANSFER,CARDS
